hour,is_raining,traffic_level,surge_multiplier,num_ride_requests
13,0,1,1.0,91
23,0,1,1.0,83
17,0,0,1.5,97
6,0,2,1.0,80
4,0,0,1.0,96
0,0,1,1.0,82
6,0,1,2.0,43
15,1,0,1.0,130
23,0,0,1.0,102
15,0,1,2.0,42
16,1,1,1.2,95
3,0,0,1.2,90
15,0,1,1.5,60
3,0,0,1.2,82
4,0,0,1.2,81
4,0,0,2.0,46
19,0,2,1.2,91
10,0,2,1.2,62
13,0,1,1.0,89
16,0,1,1.0,81
8,1,1,1.2,147
20,1,0,1.2,103
16,1,0,1.5,77
18,0,0,1.5,98
0,1,1,1.2,98
12,0,2,1.0,77
22,0,1,1.5,55
9,0,0,1.5,98
9,0,1,1.0,126
6,0,2,1.0,81
5,0,1,1.2,73
6,0,1,2.0,42
4,1,1,1.2,86
6,0,1,1.5,65
14,0,0,1.0,97
9,0,2,1.2,108
19,0,1,1.2,113
12,0,2,1.0,81
8,0,2,1.0,110
5,0,1,1.0,98
19,0,1,1.5,90
20,0,0,1.5,71
23,0,2,1.0,83
6,0,1,1.5,59
5,1,0,1.2,103
15,0,2,2.0,36
1,0,1,1.0,82
14,0,2,1.0,77
2,1,0,1.0,112
12,0,1,1.0,96
16,0,2,1.0,76
18,0,1,2.0,69
10,1,1,1.5,77
1,0,1,1.0,82
9,0,0,1.0,156
11,0,0,1.0,90
12,0,1,1.0,96
5,0,0,1.0,109
3,0,1,1.5,56
11,0,1,1.5,55
14,0,0,2.0,49
18,0,1,1.2,122
7,0,1,2.0,64
4,1,0,1.2,96
3,0,2,1.0,81
12,0,1,1.0,93
5,0,1,2.0,45
19,0,1,1.5,85
15,0,1,1.5,64
9,1,1,2.0,81
4,0,0,1.5,72
14,0,2,1.0,79
10,1,2,1.2,74
19,0,1,1.0,131
8,0,1,2.0,68
17,0,1,1.5,84
0,0,1,1.5,58
22,0,0,1.0,92
8,0,1,1.0,145
8,0,2,1.0,130
14,1,1,1.0,107
3,0,2,1.5,57
3,0,2,1.0,74
0,0,1,1.0,82
0,1,1,1.5,69
0,0,1,1.5,56
21,1,1,1.2,85
5,0,2,1.0,84
10,0,0,1.2,88
15,0,0,1.0,101
4,0,1,1.0,93
9,1,2,1.5,91
15,1,2,1.0,99
10,0,2,1.2,70
17,0,1,1.2,122
21,0,2,1.0,73
13,0,0,1.0,106
12,0,1,1.0,83
0,0,1,1.5,59
2,0,0,1.0,90
14,0,0,2.0,54
11,0,1,1.0,98
4,0,0,1.2,90
15,0,1,1.2,68
13,0,1,1.0,86
9,0,1,2.0,66
4,0,1,1.0,98
6,0,0,1.5,70
20,0,0,1.2,85
15,0,0,1.5,65
14,0,2,1.5,58
5,1,1,1.0,112
6,1,1,1.2,90
17,1,1,1.2,135
18,1,1,1.2,123
18,0,0,1.0,146
16,1,0,2.0,55
13,0,0,1.0,104
8,0,1,1.0,145
15,0,0,1.2,90
9,0,2,1.0,131
8,0,0,1.0,141
11,0,1,1.5,60
8,1,1,1.2,141
15,0,2,1.0,82
15,0,2,1.5,58
23,0,0,1.0,95
20,0,0,1.2,84
22,0,2,1.5,50
1,0,1,1.2,77
6,0,0,1.0,95
19,0,2,1.2,104
6,1,1,1.2,92
6,0,0,1.2,77
18,1,0,1.0,170
2,1,1,1.2,89
9,0,1,1.0,140
5,1,2,1.2,74
1,0,0,1.0,95
23,0,0,1.0,92
23,0,0,1.0,91
19,1,1,1.5,106
17,0,1,1.0,127
8,0,1,1.0,129
14,0,1,1.2,76
13,0,2,1.0,82
8,0,1,1.2,102
1,0,1,2.0,43
9,0,1,1.0,131
3,0,0,1.5,71
0,0,2,1.2,66
21,0,0,1.5,64
10,0,0,1.2,77
15,0,1,1.0,96
10,0,0,1.2,89
12,0,1,1.0,98
13,0,1,1.2,80
0,0,1,1.2,79
22,0,2,1.2,66
8,1,1,1.2,141
17,1,1,1.2,137
10,0,1,1.5,63
23,1,0,1.2,104
2,0,0,1.0,99
20,0,1,2.0,44
3,0,1,1.0,92
21,1,0,1.2,107
10,0,2,1.2,66
6,0,1,1.0,87
8,1,1,1.0,173
4,0,1,1.5,57
1,0,1,1.2,81
11,0,0,1.0,100
3,0,0,1.0,97
12,0,2,1.0,78
1,0,0,1.2,84
14,0,1,1.2,72
0,0,0,1.0,105
17,0,1,2.0,73
22,1,1,1.2,95
1,0,1,1.2,69
3,0,0,1.2,80
20,0,1,1.2,75
18,1,1,2.0,87
19,0,0,1.5,99
9,0,1,1.0,130
12,0,0,1.0,105
18,0,0,1.5,104
7,0,1,1.5,83
9,0,1,1.2,104
7,1,1,2.0,81
18,1,0,1.2,160
8,0,1,1.0,129
8,1,0,1.0,184
22,1,1,1.0,106
12,0,2,1.0,72
0,0,1,1.2,74
11,0,1,1.5,61
9,0,1,1.0,144
18,0,0,1.5,95
7,1,1,1.0,164
21,1,0,1.0,130
10,0,1,1.2,76
10,0,1,1.0,97
15,0,0,1.0,101
10,0,2,1.5,54
0,0,1,1.0,93
5,0,0,1.5,70
12,0,2,1.0,80
10,0,2,1.0,82
2,0,1,1.5,62
20,0,1,1.0,83
0,0,1,1.2,72
13,0,1,1.0,97
10,0,1,1.2,71
13,0,1,1.5,61
22,1,1,2.0,49
21,0,0,1.2,88
9,1,0,1.0,183
20,1,0,1.0,120
1,0,0,1.0,104
23,1,1,1.2,94
4,1,2,1.5,60
14,0,1,1.0,98
17,0,2,1.0,129
15,1,0,1.0,113
19,0,2,1.2,96
23,1,1,1.0,105
23,0,1,1.2,79
2,0,0,1.0,96
23,0,1,1.5,62
8,1,1,1.2,139
17,0,0,1.0,151
21,0,2,1.0,81
18,0,2,2.0,56
4,0,2,2.0,37
3,0,1,1.5,58
7,0,2,1.0,119
6,0,0,1.5,67
22,0,2,1.2,62
10,0,2,1.0,83
11,1,1,1.0,99
11,0,1,1.0,98
15,0,1,1.5,63
15,1,2,1.0,103
14,1,0,1.5,79
0,0,2,1.0,87
14,0,0,1.2,91
21,0,2,1.5,53
17,1,0,1.5,128
23,0,0,1.2,86
5,0,0,1.0,94
8,0,2,1.0,117
16,0,0,1.5,69
23,0,1,1.0,83
11,0,0,2.0,48
1,0,2,2.0,38
15,0,1,1.0,88
22,1,1,1.0,97
14,0,2,1.2,64
11,0,1,1.0,84
14,1,1,1.2,97
12,0,1,1.0,96
11,0,1,1.0,90
18,1,1,1.2,123
15,0,0,1.0,108
6,1,1,2.0,52
16,0,2,1.0,84
9,0,1,2.0,63
8,0,1,1.0,138
5,0,0,1.2,82
22,1,1,2.0,54
8,0,1,1.0,126
0,1,1,1.0,116
15,1,2,1.0,99
13,0,1,1.0,88
7,0,1,1.0,131
14,0,0,1.5,60
15,0,1,1.2,73
13,0,1,1.0,85
15,0,1,1.0,96
6,0,0,1.0,95
17,0,1,1.2,114
16,1,2,1.0,98
0,0,0,1.2,85
10,0,1,1.0,92
19,0,1,1.2,118
4,0,1,1.5,59
22,0,0,1.5,62
12,0,2,1.0,79
7,0,1,1.2,101
17,1,0,1.2,156
12,0,0,1.2,76
8,0,1,1.0,129
10,0,0,1.5,64
22,0,0,1.0,107
5,0,1,1.2,79
10,0,1,1.0,96
14,0,1,1.0,98
13,0,1,1.0,91
7,0,0,1.0,139
17,0,2,1.0,119
0,0,1,1.2,80
20,1,0,1.2,95
8,0,1,1.2,114
22,0,1,1.0,83
6,0,0,1.0,93
14,0,0,1.0,102
14,0,0,1.2,90
8,0,1,1.0,128
20,0,2,1.2,69
4,0,0,1.0,105
6,1,0,2.0,57
11,1,1,1.5,68
5,0,0,1.0,106
9,0,2,1.5,73
14,0,2,1.0,77
21,0,0,1.0,100
23,0,2,1.0,76
3,0,0,2.0,46
14,0,1,1.5,64
17,0,1,2.0,66
2,0,0,1.5,62
14,0,1,1.0,98
19,0,0,1.0,162
4,1,0,2.0,57
1,0,1,1.2,68
14,0,0,1.0,96
7,0,1,1.0,124
4,1,1,1.0,106
22,0,0,1.0,101
8,0,1,1.2,102
6,0,1,1.0,98
3,0,1,1.0,89
18,0,0,1.2,128
7,0,1,1.5,85
13,1,1,1.0,110
8,0,0,1.0,149
4,0,0,1.2,89
5,0,2,1.2,62
9,0,2,1.0,108
12,0,2,1.0,74
9,0,1,1.2,106
21,0,0,1.5,65
12,1,1,1.0,105
2,0,2,1.2,63
11,1,0,1.2,95
3,0,0,1.2,78
10,1,1,1.5,65
8,0,0,1.0,158
5,0,1,1.5,54
11,1,1,1.0,110
13,0,0,1.0,107
20,0,1,1.5,58
8,1,0,1.0,183
7,0,0,2.0,76
8,0,1,1.0,124
12,1,1,1.5,67
10,0,1,1.0,84
8,0,0,1.0,138
19,0,1,1.2,116
7,0,2,1.0,119
9,1,0,1.0,175
8,0,2,2.0,64
20,0,1,1.2,81
3,0,1,1.0,89
9,0,1,1.2,120
16,1,1,1.5,77
18,0,1,1.0,129
9,0,1,1.5,81
17,0,1,1.5,94
15,0,2,1.0,76
22,1,2,2.0,43
3,1,1,1.0,105
8,0,0,2.0,74
8,0,0,1.5,97
1,0,0,1.2,79
18,0,2,1.0,128
7,1,1,1.2,135
18,0,0,1.0,158
3,1,1,1.0,104
10,0,1,1.0,86
2,0,1,1.2,79
17,0,1,1.0,146
16,1,0,1.0,125
18,0,1,1.2,108
8,0,1,1.0,146
15,0,1,1.0,94
7,0,2,1.0,122
8,0,1,1.0,135
4,0,1,1.2,77
4,1,1,1.2,81
13,0,0,1.5,68
23,0,0,1.0,95
13,0,1,1.0,88
4,0,1,1.2,76
3,1,2,1.0,92
16,0,1,1.0,84
5,0,2,1.0,75
6,1,2,1.5,70
13,0,1,1.0,83
14,0,0,1.0,104
5,1,0,1.2,108
9,0,2,1.2,107
7,0,1,1.0,136
7,0,1,1.0,131
4,0,2,1.0,79
15,0,1,1.2,67
19,1,0,1.0,186
10,1,0,1.2,102
6,0,0,1.0,98
1,0,1,1.0,98
6,0,0,1.2,77
5,0,2,1.5,54
18,0,0,1.0,151
17,0,0,1.5,92
0,0,1,1.5,59
17,0,2,1.0,109
11,0,1,1.5,59
20,0,1,2.0,40
16,0,0,1.0,92
7,0,2,1.5,79
19,0,0,1.0,157
2,1,0,1.2,100
9,0,0,1.2,125
15,1,1,1.5,70
17,0,2,1.0,122
0,0,1,2.0,47
7,0,1,1.0,146
18,0,0,1.0,164
2,0,1,1.5,63
15,0,1,2.0,41
15,0,0,2.0,46
15,1,0,1.0,119
22,0,1,1.0,93
11,0,2,1.0,74
8,0,1,1.5,88
17,1,1,1.5,109
22,0,0,1.0,94
23,0,1,1.0,93
10,1,1,1.2,87
19,0,2,1.2,95
10,1,2,1.2,73
19,1,0,1.0,186
11,0,0,1.5,62
17,0,1,1.0,124
1,0,1,2.0,43
3,0,0,2.0,52
3,1,0,2.0,57
20,0,1,1.2,67
13,0,0,1.2,85
12,0,2,1.0,81
8,0,0,1.0,161
14,0,1,1.5,55
22,0,1,1.0,98
21,0,1,1.0,81
9,0,0,1.5,101
4,0,1,1.0,95
3,0,0,1.0,105
17,0,1,1.2,116
3,1,1,1.0,117
15,0,0,1.2,82
10,0,1,1.0,92
6,0,1,1.5,55
0,1,1,1.5,69
2,1,1,1.0,99
15,0,0,1.2,84
3,0,0,1.5,71
22,0,0,1.0,97
2,1,2,1.2,83
19,0,0,1.0,142
0,0,1,1.2,75
0,0,1,1.5,55
9,0,2,1.0,108
11,0,0,1.0,109
2,0,1,2.0,48
22,0,1,1.0,92
12,0,2,1.0,76
5,1,2,2.0,50
20,0,1,1.2,69
23,0,1,1.2,76
23,0,2,1.2,70
19,0,1,1.5,93
9,0,1,1.0,142
5,0,2,1.0,73
0,0,2,1.0,72
14,0,2,1.0,78
13,0,1,1.5,63
11,1,0,1.0,115
9,0,1,1.2,117
8,0,1,1.0,123
20,0,0,2.0,51
14,1,1,1.0,117
13,0,0,1.2,82
23,1,1,1.2,82
9,0,1,1.2,117
0,0,1,1.0,96
19,0,1,1.0,131
1,0,1,1.0,87
1,0,2,1.2,64
1,0,1,1.0,82
1,0,1,1.5,57
7,0,1,1.0,132
21,1,0,1.2,98
17,0,1,1.0,127
12,0,2,1.0,80
16,0,1,1.0,90
7,0,2,1.5,78
9,0,1,1.0,146
13,0,1,1.0,98
18,0,0,1.0,155
18,0,1,1.0,129
23,1,0,1.2,108
4,0,1,1.5,62
23,1,0,1.0,118
17,0,1,1.0,145
9,0,2,1.5,74
15,0,1,1.2,77
17,0,0,2.0,71
8,0,0,1.5,101
9,0,1,1.5,86
21,0,0,1.0,101
11,1,2,1.2,78
4,0,1,1.5,60
14,0,1,1.5,54
22,1,1,1.2,81
6,0,1,2.0,47
19,0,2,2.0,57
6,0,0,1.0,103
2,0,1,1.0,81
2,0,1,1.0,92
6,0,2,1.0,83
0,0,0,1.2,86
23,0,0,1.2,89
17,0,2,1.0,128
0,0,1,1.0,84
5,0,1,2.0,45
19,0,2,1.2,90
6,0,2,1.2,61
11,0,2,1.0,78
2,1,2,1.0,87
1,0,2,2.0,38
14,0,0,1.5,68
19,0,1,1.5,95
3,0,1,1.5,59
19,0,1,1.0,134
18,1,2,2.0,64
22,0,1,1.0,96
20,0,1,1.5,65
10,1,0,1.0,118
19,1,1,1.2,129
4,0,1,1.0,84
22,0,0,2.0,52
19,0,2,1.0,117
11,0,2,1.2,64
15,0,2,1.0,81
9,1,0,1.2,159
20,0,2,1.0,83
21,0,2,1.0,84
5,0,2,1.2,67
11,0,0,1.0,101
6,0,1,1.0,81
9,0,2,1.0,118
15,0,1,1.0,95
2,0,2,1.0,81
15,0,1,1.0,93
11,1,0,2.0,55
7,0,2,1.0,129
4,0,1,1.0,94
16,1,0,1.2,107
19,0,1,1.0,129
19,0,1,1.0,137
13,0,1,1.0,95
23,0,1,1.0,88
8,0,0,1.2,120
18,0,2,1.2,98
11,0,1,2.0,46
10,0,1,1.0,87
0,0,1,1.2,70
10,0,1,1.5,60
7,0,1,1.2,102
19,1,0,1.5,129
20,0,1,1.2,81
3,0,1,1.5,65
3,0,2,1.0,84
10,0,2,1.2,70
18,1,2,2.0,76
3,0,0,1.0,93
22,0,0,1.0,94
5,0,1,1.0,95
8,0,0,1.5,98
10,0,2,1.0,84
11,0,1,1.2,69
17,0,1,1.5,81
19,0,0,1.5,97
8,0,1,1.2,107
23,0,0,1.2,88
14,0,0,1.0,108
16,0,1,2.0,46
8,0,2,1.0,110
12,0,1,1.0,81
1,0,2,1.0,84
16,1,0,1.5,85
17,0,1,1.0,147
5,1,1,1.5,75
1,1,1,1.0,97
0,0,1,1.0,89
4,0,1,1.0,89
13,0,1,1.0,81
17,1,1,1.0,175
3,0,2,1.0,84
13,0,1,1.2,70
14,0,0,1.0,103
23,0,2,1.2,70
21,0,1,1.0,96
7,0,0,1.0,161
20,0,1,1.0,95
1,0,1,1.2,76
16,0,2,1.0,73
23,1,1,2.0,51
16,1,0,2.0,60
19,1,1,1.2,131
5,0,0,1.0,104
5,1,0,1.0,110
18,0,0,1.0,163
0,0,1,1.2,72
5,0,0,1.2,83
4,1,0,1.0,116
3,0,0,1.2,88
12,0,0,1.0,93
19,0,1,1.2,109
16,0,1,1.2,76
12,1,0,1.2,90
21,0,0,1.0,102
15,1,1,1.2,93
12,0,2,1.0,87
22,0,0,1.0,109
0,0,2,1.2,63
9,0,2,1.0,124
17,0,2,1.0,110
22,0,1,1.2,78
23,0,0,1.0,96
23,1,0,1.0,113
16,1,1,1.2,81
16,0,1,1.5,60
9,0,2,1.0,112
19,0,1,1.0,137
1,0,2,1.5,53
9,1,1,1.0,165
19,0,0,1.0,142
5,0,0,1.0,92
2,0,1,1.5,63
9,1,0,1.0,197
18,0,1,1.5,87
16,1,0,1.0,117
11,0,0,1.0,107
20,0,1,1.0,84
11,0,1,1.0,87
22,1,0,1.5,76
5,0,1,1.0,83
11,0,2,1.5,53
19,0,1,1.5,92
5,0,2,1.5,57
2,1,1,1.0,111
2,0,0,1.0,91
22,0,2,1.2,60
8,0,1,1.0,123
0,0,1,1.0,85
3,0,1,1.0,85
11,0,1,1.0,94
4,0,1,1.5,54
17,0,1,1.0,137
15,0,2,1.0,81
9,0,0,2.0,75
11,0,2,1.5,48
10,1,2,1.0,102
18,0,1,1.0,131
4,1,0,1.2,98
23,0,1,1.2,77
2,0,0,1.5,68
18,0,2,1.0,114
5,0,1,1.0,81
23,0,1,1.5,63
16,0,1,1.0,94
22,0,1,1.2,77
12,0,1,1.0,97
6,0,1,1.2,70
18,0,1,1.0,124
18,0,1,1.5,98
11,1,0,1.2,107
10,1,2,1.0,87
16,0,1,1.0,86
16,0,1,1.2,75
17,0,1,1.0,138
14,0,1,1.0,88
5,0,0,1.0,91
7,0,0,1.0,149
10,0,2,1.2,67
12,1,1,1.0,103
16,0,1,1.0,83
16,0,1,1.0,90
17,0,0,1.0,143
15,1,1,1.2,85
22,0,1,1.0,94
15,0,0,1.0,101
3,1,1,1.0,113
16,1,0,1.5,79
7,0,1,2.0,61
19,1,1,1.2,134
6,0,0,1.0,101
7,0,0,1.0,158
0,0,1,1.0,91
1,0,1,1.0,95
12,0,1,1.0,90
1,1,1,1.0,110
4,1,1,1.0,97
4,0,0,1.0,107
5,1,1,1.5,67
17,0,0,1.5,104
15,0,0,1.5,65
23,0,2,1.2,71
16,0,0,1.0,96
8,0,0,2.0,82
20,1,1,2.0,56
7,0,1,1.2,115
7,0,0,2.0,81
1,1,1,1.0,108
8,1,0,1.2,145
5,0,0,1.2,86
18,0,0,1.2,118
0,0,1,1.5,60
18,0,0,1.2,134
0,1,1,1.0,106
20,1,0,1.5,78
23,0,2,1.2,64
12,1,0,1.2,103
6,0,1,1.0,85
20,0,1,1.2,79
12,0,2,1.2,68
17,0,0,1.0,163
1,0,1,1.2,81
2,0,0,1.5,64
5,0,1,1.0,95
12,1,1,1.0,98
19,1,2,1.0,138
8,0,1,1.0,142
2,0,1,1.0,82
21,0,1,1.5,61
14,0,0,1.0,105
3,1,2,1.2,83
16,0,2,1.0,84
16,1,1,1.2,83
12,0,1,1.2,72
10,0,2,1.2,70
7,1,1,1.5,109
2,0,0,1.0,91
17,0,0,1.0,162
0,0,1,1.0,84
7,0,1,1.2,114
8,0,0,1.0,141
16,0,2,1.5,56
7,0,1,1.2,114
10,0,0,1.0,98
0,0,1,1.0,94
1,0,2,1.2,64
14,1,0,1.2,90
16,0,0,1.0,91
14,0,1,1.0,82
17,0,0,1.0,141
11,0,0,1.0,108
13,0,0,1.0,93
11,0,2,1.0,81
1,0,1,1.0,95
20,0,1,1.2,78
15,1,0,1.5,77
18,0,1,1.2,111
0,0,1,1.2,68
1,0,2,1.5,49
11,0,0,2.0,47
3,0,0,1.0,92
6,0,2,1.2,60
16,1,0,1.0,114
4,0,1,2.0,45
1,0,0,1.5,62
12,0,1,1.0,86
7,0,1,1.2,119
17,0,2,1.2,105
3,0,0,1.5,60
5,0,0,1.0,91
8,1,1,1.0,175
9,0,2,1.0,116
3,0,0,1.0,90
3,0,2,1.5,52
6,1,1,1.0,113
13,0,0,1.0,108
11,0,1,1.0,93
14,0,1,1.0,85
16,0,2,2.0,43
20,1,0,2.0,55
20,0,1,1.2,73
12,0,1,1.2,72
0,0,2,1.0,79
21,0,1,1.0,83
12,0,0,1.0,102
15,0,1,1.0,92
12,1,1,1.0,106
8,1,1,1.0,148
22,1,1,1.0,113
17,0,0,1.5,108
15,1,0,1.0,116
19,0,1,1.0,127
11,1,1,1.2,98
7,0,2,1.0,111
0,0,1,1.0,89
12,1,1,1.5,74
21,0,1,1.0,81
18,0,0,1.0,159
12,0,1,1.0,93
2,0,1,1.2,78
0,0,0,1.0,94
13,0,1,1.2,71
23,0,1,1.0,98
20,1,1,1.2,87
0,0,1,2.0,40
4,0,1,1.0,87
4,0,2,1.2,65
10,1,1,1.5,77
18,0,2,1.0,114
11,1,0,1.0,127
7,1,0,1.0,165
9,0,1,2.0,67
17,1,1,1.2,132
8,0,1,2.0,65
10,0,2,1.0,84
4,0,0,1.2,85
23,0,1,1.0,98
12,0,1,1.2,72
12,0,1,2.0,41
23,0,2,1.0,75
3,0,2,1.0,82
16,0,0,1.0,103
13,0,1,1.0,92
8,0,1,1.0,140
21,0,1,1.0,82
1,0,1,1.0,86
3,0,1,1.0,91
10,0,1,1.0,88
9,0,1,1.0,135
4,1,1,1.0,101
15,0,2,1.0,81
5,0,1,1.0,87
4,1,1,1.2,95
12,0,2,2.0,40
8,0,0,1.0,164
9,0,2,1.0,122
1,0,1,1.2,68
14,1,1,2.0,50
11,0,0,1.0,95
11,0,0,1.0,90
2,0,1,1.0,97
14,1,2,1.0,98
18,1,1,1.5,114
12,1,0,1.0,122
2,0,1,1.5,64
12,0,0,1.2,85
21,0,2,1.0,73
23,0,1,1.2,67
4,0,2,1.2,65
10,0,1,1.0,92
21,0,1,1.0,96
16,0,1,1.5,64
18,1,1,2.0,86
19,0,0,1.2,115
22,0,2,1.0,84
11,0,0,1.0,96
4,1,0,1.2,107
16,0,1,2.0,47
18,0,1,1.0,139
10,0,0,1.0,108
1,0,1,1.2,75
5,0,0,1.2,79
20,0,1,2.0,46
2,0,1,1.0,84
14,1,1,1.0,113
17,0,0,1.0,161
16,1,1,1.2,92
14,0,0,1.0,99
1,0,1,1.0,98
4,0,1,1.0,95
4,0,0,1.0,99
8,0,2,1.2,100
5,1,2,1.0,100
18,0,1,1.0,133
9,1,1,1.2,132
18,1,1,1.2,144
18,1,1,1.2,131
15,0,2,1.0,87
11,0,1,1.2,72
23,0,2,1.0,84
8,0,1,1.0,135
2,0,1,1.0,82
16,1,0,1.0,127
23,0,1,2.0,47
9,0,1,1.0,141
17,1,1,1.2,146
6,0,1,1.5,54
6,1,2,1.2,76
8,0,1,1.2,123
15,0,2,1.0,80
23,0,0,1.0,95
10,0,1,1.5,58
8,0,1,1.2,122
0,0,0,1.0,104
11,0,0,1.2,77
2,1,1,1.0,102
19,0,1,1.2,103
18,1,2,1.0,154
7,0,0,1.0,145
6,0,1,1.2,82
4,1,0,1.2,109
4,0,1,1.0,92
19,0,0,1.0,155
4,1,2,1.0,95
11,0,2,1.2,65
20,1,0,1.0,117
19,0,0,1.0,162
4,0,1,1.2,73
22,1,2,1.2,87
6,0,0,1.5,70
0,0,1,1.2,70
18,0,1,2.0,65
1,0,1,1.0,83
11,0,1,1.0,83
9,0,2,1.0,121
15,0,1,1.0,85
10,1,1,1.0,117
17,0,1,1.0,131
11,0,2,1.5,48
8,0,1,1.0,124
20,0,1,1.5,58
21,0,1,1.0,90
6,0,0,1.0,90
6,0,1,1.5,58
12,0,1,1.0,94
19,0,2,1.0,110
12,0,1,1.0,83
19,1,1,1.5,104
4,0,1,1.0,82
13,0,1,1.2,73
15,0,0,1.2,87
12,0,1,1.0,98
11,0,0,1.0,90
0,1,1,1.0,109
7,1,0,1.0,170
7,0,0,1.5,98
22,1,1,1.2,98
21,0,1,1.0,98
14,1,1,1.2,91
2,0,0,1.0,93
7,0,2,2.0,60
22,0,0,1.0,106
23,0,1,1.5,60
17,0,0,1.0,156
23,1,0,1.5,84
6,0,1,1.0,89
21,0,0,1.2,86
11,0,1,1.2,69
14,0,1,1.0,87
7,1,1,1.0,162
15,0,1,1.5,62
4,0,0,1.0,99
4,0,1,1.0,98
8,0,1,1.0,129
12,0,1,1.5,56
14,0,1,1.0,84
7,0,2,1.5,77
11,0,1,1.2,75
19,0,0,1.0,144
8,1,2,1.0,154
14,0,1,1.0,93
14,0,1,1.0,85
12,0,1,1.0,94
14,0,1,1.2,76
21,0,1,1.0,93
4,0,2,1.0,87
9,0,2,1.0,113
22,0,2,1.0,86
11,0,1,1.0,93
16,0,0,1.0,94
8,0,1,2.0,73
4,0,0,1.0,98
8,1,1,1.5,101
4,0,1,1.2,71
22,0,1,1.0,94
13,1,1,1.5,78
6,0,2,1.0,75
8,1,1,1.0,175
11,0,0,1.5,60
4,0,0,1.2,77
6,0,2,1.0,77
4,1,1,1.0,109
19,0,0,1.2,126
16,0,1,1.0,81
10,0,1,1.2,68
4,0,1,1.0,92
3,0,2,1.0,79
0,0,1,1.0,89
0,0,1,1.0,81
13,0,1,1.2,82
20,1,0,1.2,101
8,0,1,1.0,146
0,0,1,1.2,72
7,0,2,1.5,80
12,1,1,1.0,106
8,0,1,1.2,103
14,0,2,1.2,65
10,0,0,1.0,94
3,0,1,1.0,85
7,0,0,1.0,157
12,0,1,1.5,58
16,0,1,1.0,94
3,1,1,1.0,118
9,0,0,1.2,120
1,0,1,1.5,56
14,1,1,2.0,56
19,0,0,1.5,101
17,0,0,1.2,132
13,0,2,1.0,74
2,0,1,1.0,92
0,1,0,1.0,125
2,0,2,1.0,74
22,0,1,1.2,69
12,0,1,1.2,81
7,0,1,1.0,126
21,0,1,1.2,77
16,1,1,1.0,108
22,0,0,1.0,106
15,0,2,2.0,36
15,0,1,1.0,81
11,1,0,1.5,84
18,0,0,1.0,161
15,0,1,1.2,76
14,0,1,1.0,87
8,0,0,1.2,123
15,0,2,2.0,42
1,0,1,1.0,90
9,1,2,1.5,99
11,0,1,2.0,49
17,0,0,1.0,143
17,0,2,1.0,111
3,0,2,1.5,57
1,0,0,2.0,51
6,0,1,1.0,89
18,0,0,1.5,101
10,0,1,1.0,97
12,1,2,1.5,69
19,1,1,1.2,121
16,1,2,1.2,83
9,1,1,1.0,177
15,1,1,1.0,101
19,0,1,1.2,105
15,0,1,1.2,69
19,0,1,1.5,88
19,0,0,1.5,105
15,1,1,1.0,108
18,0,2,1.0,117
12,0,0,2.0,50
22,1,1,1.0,104
19,0,2,1.2,100
10,0,1,1.0,89
11,0,2,1.2,72
16,0,1,1.2,75
14,0,2,1.0,82
2,0,0,1.0,95
8,0,1,1.5,87
9,0,0,1.2,136
11,0,1,1.5,61
21,1,0,1.5,76
23,0,1,1.0,82
8,0,1,1.5,91
23,0,1,2.0,41
4,0,2,1.0,74
21,0,1,1.2,70
1,0,1,1.0,92
12,0,1,1.0,88
10,0,0,1.2,87
8,0,1,1.0,127
21,1,2,1.5,68
7,0,0,1.0,141
22,0,0,2.0,45
14,0,1,1.2,74
15,1,0,1.0,110
9,1,1,1.0,159
1,0,2,1.2,72
14,0,0,1.0,106
17,0,0,1.2,124
12,0,0,1.5,69
4,1,1,1.0,106
18,0,1,1.0,121
0,1,2,1.0,101
2,0,1,1.5,63
22,0,1,1.2,81
9,1,1,1.2,124
14,0,1,1.0,95
15,0,1,1.2,79
3,1,1,1.2,87
23,1,1,2.0,52
21,0,1,1.0,88
19,0,0,1.0,145
2,0,1,1.0,91
4,0,2,1.2,66
2,0,2,1.0,81
7,1,2,1.0,146
5,1,0,1.0,124
14,1,0,1.0,115
5,0,2,1.0,75
22,0,1,1.0,90
6,0,1,1.0,88
7,0,1,1.0,140
15,0,2,1.0,81
20,0,0,1.0,103
12,0,0,1.0,93
4,0,1,1.2,82
21,0,1,1.2,70
19,0,1,1.5,88
1,0,0,1.0,104
13,0,1,1.2,67
17,0,1,2.0,71
17,0,0,1.2,126
17,0,1,1.5,96
14,0,1,1.2,75
4,0,2,1.5,48
1,0,1,1.0,89
22,0,1,1.0,97
10,0,2,1.0,76
19,0,1,2.0,65
9,0,0,1.2,113
4,0,1,1.0,96
1,0,1,1.2,80
11,0,2,1.0,74
16,0,0,1.2,78
21,0,1,1.0,90
4,0,1,1.0,84
20,0,0,1.0,94
17,0,0,1.0,147
15,0,1,1.2,75
7,0,1,1.2,101
3,0,0,1.2,89
3,0,0,1.0,104
23,0,2,1.2,61
3,0,0,2.0,50
16,0,1,1.2,69
19,0,1,1.2,116
9,0,0,1.0,140
0,1,0,1.0,113
21,0,1,1.0,96
17,0,1,1.0,129
14,0,2,1.0,85
9,0,2,2.0,63
15,0,1,1.2,72
3,1,0,1.0,124
23,0,1,1.2,67
17,0,1,1.0,136
20,1,0,2.0,63
